[05-04-2025 22:20:20] DEBUG: ENTERING DEBUG MODE
[05-04-2025 22:20:20] INFO: GUI application fully initialized.
[05-04-2025 22:20:35] DEBUG: numOfInputNodes: 4
[05-04-2025 22:20:42] DEBUG: numOfHiddenNodes: 4
[05-04-2025 22:20:43] DEBUG: numOfOutputNodes: 1
[05-04-2025 22:20:45] DEBUG: numOfTrainingCycles: 100
[05-04-2025 22:20:49] DEBUG: learningRate: 0.01
[05-04-2025 22:20:51] DEBUG: gradientDescentTrainEnabled
[05-04-2025 22:20:52] INFO: Differential neural network created with 4 input neurons, 4 hidden neurons, and 1 output neurons. LearnRate: 0.01, epochs: 100
[05-04-2025 22:20:52] INFO: Neural Network created! Stats listed below.
   Training method           : gradientDescent
   Number of input neurons   : 4
   Number of hidden neurons  : 4
   Number of output neurons  : 1
   Number of training cycles : 100
   Learning Rate             : 0.01
[05-04-2025 22:20:58] DEBUG: filePath = test-data/
[05-04-2025 22:21:05] DEBUG: filePath = test-data/iris-dataset/minmax-normalized.csv/
[05-04-2025 22:21:17] INFO: Training started with 100 epochs.
Epoch 0 Loss: 0.19358029761018558
Epoch 1 Loss: 0.2105483588911647
Epoch 2 Loss: 0.20912987132661076
Epoch 3 Loss: 0.20542088903617775
Epoch 4 Loss: 0.20106461092829414
Epoch 5 Loss: 0.19613548959617738
Epoch 6 Loss: 0.190571604411571
Epoch 7 Loss: 0.18431580694329688
Epoch 8 Loss: 0.17733321410324923
Epoch 9 Loss: 0.16961866245933452
Epoch 10 Loss: 0.16120414697679916
Epoch 11 Loss: 0.15216587381523575
Epoch 12 Loss: 0.14262880241048442
Epoch 13 Loss: 0.13276585783806866
Epoch 14 Loss: 0.12278928300297273
Epoch 15 Loss: 0.11293331438967373
Epoch 16 Loss: 0.10343028584966726
Epoch 17 Loss: 0.09448517039122263
Epoch 18 Loss: 0.0862547787645937
Epoch 19 Loss: 0.0788364282811263
Epoch 20 Loss: 0.07226755605678155
Epoch 21 Loss: 0.06653429256586173
Epoch 22 Loss: 0.06158503202213731
Epoch 23 Loss: 0.05734496017583138
Epoch 24 Loss: 0.053728695368616415
Epoch 25 Loss: 0.05064972172247536
Epoch 26 Loss: 0.0480264932786627
Epoch 27 Loss: 0.04578575614042834
Epoch 28 Loss: 0.04386385653086369
Epoch 29 Loss: 0.04220675608634151
Epoch 30 Loss: 0.04076931778085621
Epoch 31 Loss: 0.039514252422632325
Epoch 32 Loss: 0.03841097023796469
Epoch 33 Loss: 0.037434476109424845
Epoch 34 Loss: 0.03656437687098274
Epoch 35 Loss: 0.035784026114217514
Epoch 36 Loss: 0.035079807698234856
Epoch 37 Loss: 0.034440546823288225
Epoch 38 Loss: 0.03385703235470748
Epoch 39 Loss: 0.03332163294197373
Epoch 40 Loss: 0.03282799042604545
Epoch 41 Loss: 0.03237077591717494
Epoch 42 Loss: 0.03194549610854672
Epoch 43 Loss: 0.03154833952699781
Epoch 44 Loss: 0.0311760543492222
Epoch 45 Loss: 0.03082585106999235
Epoch 46 Loss: 0.030495324692233
Epoch 47 Loss: 0.030182392238319807
Epoch 48 Loss: 0.029885242290053012
Epoch 49 Loss: 0.029602293986354066
Epoch 50 Loss: 0.02933216347611685
Epoch 51 Loss: 0.029073636268355275
Epoch 52 Loss: 0.028825644268005542
Epoch 53 Loss: 0.02858724655429785
Epoch 54 Loss: 0.028357613166434224
Epoch 55 Loss: 0.028136011321900252
Epoch 56 Loss: 0.027921793616791972
Epoch 57 Loss: 0.02771438785339408
Epoch 58 Loss: 0.027513288214409848
Epoch 59 Loss: 0.027318047560723542
Epoch 60 Loss: 0.02712827067424186
Epoch 61 Loss: 0.026943608302168465
Epoch 62 Loss: 0.02676375188628277
Epoch 63 Loss: 0.026588428882165605
Epoch 64 Loss: 0.026417398590148817
Epoch 65 Loss: 0.026250448433099455
Epoch 66 Loss: 0.026087390626744946
Epoch 67 Loss: 0.02592805919671266
Epoch 68 Loss: 0.025772307303251658
Epoch 69 Loss: 0.02562000484008749
Epoch 70 Loss: 0.025471036278303334
Epoch 71 Loss: 0.025325298729775306
Epoch 72 Loss: 0.02518270020765885
Epoch 73 Loss: 0.025043158063898452
Epoch 74 Loss: 0.02490659758577738
Epoch 75 Loss: 0.024772950735262613
Epoch 76 Loss: 0.024642155016366765
Epoch 77 Loss: 0.02451415245701745
Epoch 78 Loss: 0.024388888693029485
Epoch 79 Loss: 0.024266312142749057
Epoch 80 Loss: 0.024146373261812473
Epoch 81 Loss: 0.02402902386825641
Epoch 82 Loss: 0.023914216528943967
Epoch 83 Loss: 0.023801903998950828
Epoch 84 Loss: 0.023692038706197453
Epoch 85 Loss: 0.023584572274219465
Epoch 86 Loss: 0.023479455076558693
Epoch 87 Loss: 0.02337663581682237
Epoch 88 Loss: 0.023276061129018054
Epoch 89 Loss: 0.023177675193315962
Epoch 90 Loss: 0.023081419362939174
Epoch 91 Loss: 0.022987231798427765
Epoch 92 Loss: 0.022895047106071615
Epoch 93 Loss: 0.02280479597787315
Epoch 94 Loss: 0.022716404830976145
Epoch 95 Loss: 0.022629795445097665
Epoch 96 Loss: 0.022544884597126627
Epoch 97 Loss: 0.02246158369271726
Epoch 98 Loss: 0.022379798395408226
Epoch 99 Loss: 0.022299428254556462
[05-04-2025 22:21:17] INFO: Training completed.
[05-04-2025 22:21:30] INFO: Training started with 100 epochs.
Epoch 0 Loss: 0.022220366334186774
Epoch 1 Loss: 0.02214249884574487
Epoch 2 Loss: 0.022065704788694608
Epoch 3 Loss: 0.02198985560394818
Epoch 4 Loss: 0.02191481484624637
Epoch 5 Loss: 0.02184043788283946
Epoch 6 Loss: 0.021766571627145178
